temp_val,moist_val,n_val,p_val,k_val,prediction,ph
35.5,5.0,0.0,0.0,0.0,1,6.73
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
35.5,5.0,0.0,0.0,0.0,1
